medicine,ceil_price
"ond ansetron orally
disintegrating strips 8 mg",14.14
"diclo fenac pottasium+
chlorzoxazone tablet
mfd by
m/s windlas biotech
limited and m/s magnet
labs pvt. ltd.",6.5
"azith romycin +
dexamethosone
phosphate eye drops
mfd by
m/s ajanta pharma ltd.",76.02
"para cetamol+
phenylephrine hcl+
caffeine+
diphenhydramine hcl
tablet
(sudin cold)
mfd by
m/s embiotic
laboratories ltd.
and m/s. group
pharmaceuticals (p) ltd.",3.3
"sodi um chloride+
sodium citrate+
potassium chloride+
dextrose anhydrous
oral liquid/ oral
rehydration salt elecxir
(ready to drink oral
rehydration salt (ors))
mfdby
m/s halaewood lab. pvt.
ltd. &
marketed by
m/s sun pharmaceuticals
industries ltd",0.14
new rhumacort,14.3
"dext rometharpahan
hbr+
chlorphenaramine
maleate syrup
(sudin d+)
mfd by m/s enicar
pharmaceuticals pvt ltd",0.5
"tene ligliptin +
metformin hcl er tablet
mfd by
m/s glenmark
pharmaceuticals ltd. &
and marketed by
m/s unichem
laboratories ltd",111.43
"tene ligliptin +
metformin hcl er tablet
(j- ring m /zilenta-m)
mfd by
m/s glenmark
pharmaceuticals ltd. &
and marketed by
m/s indoco remedies
ltd.",111.43
"tene ligliptin +
metformin hcl er tablet
(tenepride m 500)
mfd by
m/s glenmark
pharmaceuticals ltd. &
and marketed by
m/s micro labs ltd.",111.43
"tene ligliptin +
metformin hcl er tablet
(ten20 m 500)
mfd by
m/s glenmark
pharmaceuticals ltd. &
and marketed by
m/s centaur
pharmaceuticals pvt. ltd.",111.43
"tene ligliptin +
metformin hcl er tablet
(inogla m 500)
mfd by
m/s glenmark
pharmaceuticals ltd. &
and marketed by
m/s wockhardt ltd.",111.43
"neo mycin sulphate +
clobetasol propionate+
clotrimazole cream
(terbinaforce-lite)
mfd by
m/s pharma force lab.
&
and marketed by
m/s mankind pharma
ltd.",3.32
"doxo rubicin hcl injection
(pegylated liposomal
doxorubicin)",754.26
m/s innova captab &,4.28
m/s ravenbhel,4.96
"met formin hcl +
gliclazide tablet
(glychek m od 60)
mfd by
m/s swiss garnier
genexiaa sciences &
marketed by
m/s indoco remedies
pvt. ltd.",7.98
"albe ndazole+
ivermectin tablet
(zenebend plus)
mfd by
m/s samson lab. pvt. ltd.
& marketed by
m/s galpha lab. ltd.",15.2
"mox ifloxacin hcl +
cefixime tablet
(zifi-max)
mfd by
m/s malik lifescience
pvt. ltd. &
marketed by
m/s fdc ltd.",34.46
"telm isartan+
indapamide tablet
(telma d)
mfd by
m/s windlas biotech
ltd.&
marketed by
m/s glenmark
pharmaceuticals ltd.",8.84
"tram adol hcl +
diclofenac sodium tablet
(dolinsta)
mfd by m/s sunglow
pharmaceuticals (p) ltd.
& marketed by
m/s indoco remedies
pvt. ltd.",10.08
"para cetamol injection
(paralup iv)
mfd by
m/s eurolife healthcare
pvt. ltd. &
marketed by
m/s lupin ltd.",206.0
"telm isartan+
nebivolol hcl tablet
(telma nb)
mfd by
m/s windlas biotech
ltd.& marketed by",11.04
"teneligliptin +
metformin hcl tablet
(tenglyn m 500)
mfd by
m/s cadila healthcare
ltd.",11.14
"tene ligliptin +
metformin hcl tablet
(glytrin met)
mfd by
m/s glenmark
pharmaceuticals ltd. &
marketed by
m/s medley
pharmaceuticals ltd.",11.14
"tene ligliptin +
metformin hcl tablet
mfd by
m/s glenmark
pharmaceuticals ltd. &
marketed by
m/s cadila
pharmaceuticals ltd.",11.14
"paracetamol + caffeine+
phenylephrine hcl+
diphenhydramine hcl",2.68
"pant oprazole tablet
mfd by
m/s pure & cure
healthcare pvt. ltd.
& marketed
m/s apex lab. pvt. ltd.",5.56
"paroxetine +
clonazepam tablet
(depaxil cr plus 12.5)
mfd by
m/s alkem lab. ltd.",11.0
"paroxetine +
clonazepam tablet
(depaxil cr plus 25)
mfd by
m/s alkem lab. ltd.",15.0
"diclo nac injection
m/s akums drugs &
pharmaceuticls ltd. &
marketed by
m/s lupin ltd.",14.3
"met formin hcl sr+
voglibose+
glimepiride tablet",90.48
"teneligliptin +
metformin hcl tablet
mfd by
m/s ajanta pharma ltd.",11.65
"tene ligliptin +
metformin hcl tablet
mfd by
m/s glenmark
pharmaceutical ltd &
marketed by
m/s alembic
pharmaceutical ltd.",11.65
"tene ligliptin +
metformin hcl tablet
(tenepride m 1000)
mfd by
m/s glenmark
pharmaceutical ltd
&marketed by
m/s micro labs ltd.",11.65
"tene ligliptin +
metformin hcl tablet
(afoglip m 1000)
mfd by
m/s glenmark
pharmaceutical ltd &
marketed by",11.65
"tene ligliptin +
metformin hcl tablet
mfd by
m/s glenmark
pharmaceuticals ltd. &
marketed by
m/s intas
pharmaceuticals ltd.",11.65
"tene ligliptin +
metformin hcl tablet
(olymrpix m 1000)
mfd by
m/s glenmark
pharmaceuticals ltd. &
marketed by
m/s alkem laboratories
ltd.",11.65
"tene ligliptin +
metformin hcl tablet
mfd by
m/s glenmark
pharmaceuticals ltd. &
marketed by
m/s cadila
pharmaceuticals ltd.",11.65
"r-hu erythropoietin
(r-huepo) injection
(renocrit 4000)
mfd by
m/s cadila healthcare
ltd.",1237.23
"zole dronic acid infusion
mfd by
m/s cadila healthcare
ltd.",3609.13
"doxo rubicin hcl
pegylated
liposomal injection
mfd by
m/s emcure
pharmaceuticals ltd.",723.93
"telm isartan+
chlorthalidone tablet
mfd by
m/s windlas biotech ltd.
&marketed by
m/s emcure
pharmaceuticals ltd.",7.73
"met formin hcl sr+
voglibose+
glimepiride tablet
mfd by
m/s inventia healthcare
pvt. ltd. &
marketed by",90.48
"phen ylephrine hcl+
chlorpheniramine
maleate+paracetamol+
sodium citrate+
menthol syrup
(sudin kid +)
mfd by
m/s enicar
pharmaceuticals pvt. ltd.
& marketed by
m/s group
pharmaceuticals ltd.",0.59
"phen ylephrine hcl+
chlorpheniramine
maleate+paracetamol+
sodium citrate+
menthol syrup
(nablok-new)
mfd by
m/s pharma force lab. &
m/s lifestar pharma pvt.
ltd.",0.59
"f o r m o t e r o l f u m a r
a t e +
budesonide respules
(budamate neb 0.5mg)
mfd by
m/s akums drugs",35.09
"d i c l o f e n a c c a p s u l
e
(ier-75)
mfd by
m/s hetero labs.
ltd. & marketed by
m/s indoco
remedies ltd.",5.28
"m e t o p r o l o l +
olmesartan tablet
(olkem beta 25)
mfd by
m/s alkem
laboratories ltd",9.28
"o l m e s a r t a n +
metoprolol tablet
(olkem beta 50)
mfd by
m/s alkem
laboratories ltd.",11.12
"r o s u v a s t a t i n +
aspirin capsule
(zyrova asp 150)
mfd by
m/s windlas",50.05
"a m o x y c i l l i n +
clavulanic acid tablet
(pencalv 1000)
mfd by
m/s chiros pharma
& marketed by
m/s biochem
pharmaceuticals
ind. ltd.",28.93
"c e f i x i m e t r i h y d r a
t e +
ofloxacin tablet
(jetex of)
mfd by
m/s innova captab
pvt. ltd. & marketed by
m/s. pfizer ltd",9.86
"t e n e l i g l i p t i n +
metformin hcl er
tablet
(megagliptin mf
forte)
mfd by
m/s. glenmark
pharmaceuticals",11.65
"c l o t r i m a z o l e l o t i
o n
(triben)
mfd by
m/s. jenburkt
pharmaceuticals
ltd.",96.93
"t e n e ligliptin+
metformin hcl er
tablet
mfd by
m/s. glenmark
pharmaceuticals
ltd. & marketed by m/s.
koye
pharmaceuticals
pvt. ltd.",11.14
"t e n e l i g l i p t i n +
metformin hcl sr
tablet
(dynaglipt-m)
mfd by
m/s. windlas
biotech ltd. &
marketed by
m/s. mankind
pharma ltd.",11.14
"p a r a c e t a m o l + c a f
f e i n e +
phenylephrine+",2.68
"ceftazidime +
tazobactam injection
(zytaz-t)
mfd by
m/s cadila healthcare ltd",268.45
"glim epiride + metformin
hcl tablet (glucoryl m4
forte)0
mfd by
m/s windlas biotech ltd.
& m/s alkem
laboratories ltd.",9.45
"tacr olimus capsule
(tacromus 0.25)
mfd by
m/s panacea biotec ltd.
&
marketed by
m/s cadila healthcare ltd",11.28
"propranolol + flunarizine
capsule (migrafin-p)
mfd by
m/s innova captab &
marketed by",8.53
"teneligliptin +
metformin hcl
(sr)tablet
mfd by
m/s lupin limited",11.65
"tene ligliptin +
metformin hcl
tablet
(tenzulix m 500)
mfd by
m/s glenmark
pharmaceuticals ltd. /
and marketed by
m/s torrent
pharmaceuticals ltd.",11.14
"tene ligliptin +
metformin hcl
tablet
(tenlimac m
500)
mfd by",11.14
"r-
huerythropoietin
injection
(zyrop 20000)
mfd by
m/s cadila healthcare
ltd.",4925.59
"vogl ibose +
metformin hcl
(sr) tablet
mfd by
m/s synokem
pharmaceuticals ltd. /
and marketed by
m/s ajanta pharma
ltd.",57.62
"candid 3d cream
mfd by
m/s aurochem lab. (i)
pvt.ltd. and
marketed by m/s
glenmark
pharmaceuticals ltd.",3.04
"fung ikind cream
mfd by
m/s pharma force lab.
and marketed by
m/s gem mankind",3.04
"oxtiv ap gel
mfd by
m/s spb laboratories
and marketed by
m/s alkem lab. ltd",18.1
"glimepiride 2mg +
voglibose 0.2mg +
metformin hcl sr
500mg tablet
mfd by
m/s inventia healthcare
p.ltd.
m/s curatas
pharmaceuticals llp",90.48
"glimepiride 1 mg +
voglibose 0.2mg +
metformin hcl sr
500mg tablet
mfd by
m/s inventia healthcare
p.
ltd. and marketed by
m/s curatas
pharmaceuticals llp",71.43
"voglibose 0.2mg +
metformin hcl sr
500mg tablet
mfd by
m/s synokem
pharmaceuticals ltd. /
and marketed by
m/s ajanta pharma ltd.",4.84
"am poxin cv forte /
myclav dry syrup
457mg/5ml
mfd by
m/s unichem lab. ltd.",3.03
"ster ile water for
irrigation
m/s infutec healthcare
ltd.",70.83
"rosuvastatin calcium
ip 10mg and
clopidogrel
bisulphate 75mg
capsule
mfd by
m/s synokem
pharmaceuticals ltd. /
and marketed by
m/s emcure
pharmaceuticals
ltd.",13.94
"nevirapine extended
release tablet
mfd by
m/s emcure
pharmaceuticals ltd.",21.22
"chorionic
gonadotrophin
injection
mfd by
m/s sanzyme (p.) ltd.
and marketed by
m/ssandoz pvt. ltd",260.8
"chorionic
gonadotropin
injection
mfd by
m/s sanzyme (p.) ltd.
and marketed by
m/s
sandoz pvt. ltd",550.0
"voglibose 0.3mg +
metformin hcl sr
500mg tablet
(emvose m 0.3)
mfd by
m/s bymaa lab. pvt. ltd.
and marketed by
m/s medo pharm",57.62
"cyblex m 30 xr tablet
mfd by
m/s eris life sciences
pvt. ltd.",49.6
"cyblex m 40 tablet
mfd by
m/s eris life sciences
pvt. ltd",45.4
"cyblex m 60 xr tablet
mfd by
m/s eris life sciences
pvt. ltd.",79.8
"cyblex m 80 tablet
mfd by
m/s eris life sciences
pvt. ltd.",50.93
"cyblex mv 80.2
(0.2/500/80) tablet
mfd by
m/s eris life sciences
pvt. ltd.",113.7
"cyblex mv 80.3
(0.3/500/80) tablet
mfd by
m/s eris life sciences
pvt. ltd.",115.8
"monocef-sb 125mg
injection
mfd by aristo
laboratories pvt. ltd.,
and marketed by",32.28
"telmisartan +
chlorthalidone
tablet
(telpres ct 80)
mfd by
m/s windlas biotech
ltd./
and marketed by
m/s abbott
healthcare pvt. ltd.",7.0
"diclofenac
diethylamine +
linseed oil +
methyl salicylate +
menthol gel
( diclotal+ gel)
mfd by
m/s the madras
pharmaceuticals
and marketed by
/m/s
blue cross lab. pvt. ltd.",2.15
"rozuplatt 10
capsules
mfd by
m/s synokem
pharmaceuticals ltd as
per so.4666(e) dated
25/10/2023",13.94
"inde ral 20mg tablet
mfd by
m/s abbott healthcare
pvt. ltd.",2.03
"fusi dic acid +
mometasone
furoate
(bactafuz-m cream)
mfd by
m/s sirmour remedies
pvt. ltd. & marketed by
m/s lifestar pharma pvt.
ltd.",15.07
"ros uvastatin +
aspirin
(rozucor asp 20
mfd by
m/s torrent
pharmaceuticals ltd.",7.8
"met formin hcl +
voglibose (voglitor mf
forte 0.2)
mfd by
m/s torrent
pharmaceuticals ltd",7.46
"rab ies human
monoclonal antibody
(rdna)
(rabishield)
mfd by
m/s serum institute of
india pvt. ltd",8055.68
"rab ies human
monoclonal antibody
(rdna)
(rabishield)
mfd by
m/s serum institute of
india pvt. ltd",20139.2
"sofo sbuvir &
velpatasvir
m/s dr. reddy’s
limited",15625.0
"sofo sbuvir &
velpatasvir
m/s hetro labs
ltd.",15625.0
"sofo sbuvir &
velpatasvir
mfd by
m/s hetero labs ltd.
and marketed by
m/s abbott india ltd.",15625.0
"sofo sbuvir &
velpatasvir
mfd by
m/s hetero labs ltd.
and marketed by
m/s cadila healthcare
ltd.",15625.0
"sofo sbuvir &
velpatasvir
mfd by
m/s natco pharma
ltd. and marketed by
m/s sun
pharmaceuticals
industries ltd.",15625.0
"sofo sbuvir &
velpatasvir
mfd by
m/s natco pharma
ltd. and marketed by
m/s cipla ltd",15625.0
"sofo sbuvir &
velpatasvir
mfd by
m/s natco pharma
ltd.",15625.0
"sofo sbuvir &
velpatasvir
mfd by",15625.0
"mo xifloxacin +
cefixime tablets
(macflox plus)
m/s akums drugs and
pharmaceuticals ltd. /
m/smacleods
pharmaceuticals ltd.",33.05
"tra madol +
paracetamol
tablet
m/s anglo french
drugs & industries
ltd.",5.57
"ros uvastatin +
aspirin + clopidogrel
tablet
m/s safetab life
science / m/s intas
pharmaceuticals
limited",9.97
"ten eligliptin +
metformin tablet
m/s synokam pharma
limited/ m/s cadila
pharmceuticals ltd.",9.62
"ten eligliptin +
metformin tablet
m/s synokam pharma
limited/ m/s cadila
pharmceuticals ltd.",10.87
"dic lofenac
injection
m/s cadila
healthcare ltd.",13.71
"ten eligliptin +
metformin tablet
(efiglin m)
m/s synokem
pharmaceuticals ltd. /
m/s medopharm,",9.62
"ros uvastatin +
clopidogrel capsule
m/s gkm new
pharma / m/s cadila
healthcare ltd.",7.8
"ros uvastatin +
clopidogrel capsule
(roseday cv 20)
m/s synokem
pharmaceuticals ltd. /
m/s usv pvt. ltd,",7.8
"ten eligliptin +
metformin tablet
m/s synokem
pharmaceuticals ltd. /
m/s emcure
pharmaceuticals ltd.",9.62
"ten eligliptin +
metformin tablet
m/s synokem
pharmaceuticals ltd. /
m/s emcure
pharmaceuticals ltd.",10.87
"tel misartan +
metoprolol tablet
(xstan-beta 50mg)
m/s akums drugs and
pharmaceuticals ltd. /
m/s blue
cross laboratories
pvt. ltd.",9.16
"vog libose + glimepride
+ metformin tablet
m/s windlas biotech
pvt. ltd. / m/s
zuventus healthcare
limited",68.5
"ato rvastatin +
clopidogrel capsules
(atchol cv 10mg)
m/s synokem
pharmaceuticals
ltd. / m/s aristo
pharmaceuticals
pvt. ltd.",83.94
"vog libose +
glimepride +
metformin tablet
m/s windlas
biotech pvt. ltd.
/m/s zuventus
healthcare limited",8.68
"ten eligliptin +
metformin tablet
(tenephron m)
m/s windlas biotech
limited / m/s abbott
india limited",9.62
"ten eligliptin +
metformin tablet
(tenephron m forte)",10.87
"gle mipiride +
metformin tablet
(ziglim – m1 forte)
m/s inventia
healthcare pvt. ltd.
/ m/s fdc limited",5.69
"gle mipiride +
metformin tablet
(ziglim – m2 forte)
m/s inventia
healthcare pvt. ltd.
/ m/s fdc limited",7.19
"dic lofenac
injection
m/s zydus
healthcare ltd.",13.71
"dox orubicin
(pegylated
liposomal)
injection
m/s natco pharma ltd.",694.29
"tel misartan +
indapamide tablet
m/s windlas biotech
pvt. ltd. / m/s
mankind
pharma ltd.",8.48
"par acetamol +
mefenamic acid
injection (zydol- p ds)
m/s akums drugs &
pharmaceuticals ltd. /
m/s jenburkt
pharmaceuticals
ltd.",0.57
"par acetamol +
phenylephrine +
chlorpheniramin e +
sodium citrate +
menthol injection
m/s relax
pharmaceuticals ltd. /",0.57
"sof osbuvir +
velpatasvir tablet
m/s hetro lab
limited / m/s
emcure
pharmaceutical
limited",15625.0
"me thylprednisolone
injection
m/s aqua vitoe
laboratories / m/s claris
injectable
limited,",228.44
"me thylprednisolo ne
injection
m/s aqua vitoe
laboratories / m/s claris
injectable
limited,",469.76
"ciln idipine +
metoprolol tablet
m/s pure and cure
healthcare pvt ltd.
/ m/s intas
pharmaceuticals pvt.
ltd.",7.346
"me tformin +
glimepiride +
voglibose tablets
m/s sunglow
pharmaceuticals pvt.",8.17
"ato rvastatin +
clopidogrel capsule
m/s synokem
pharmaceuticals
ltd. / m/s eris
lifescienceslimited",10.596
"glic lazide + metformin
tablet (glychek m +)
m/s akums drugs &
pharmaceuticals ltd. /
m/s indoco
remedies limited",4.354
"ato rvastatin +
clopidogrel capsule
(atocor cv 20mg)
m/s windlas biotech
pvt. ltd. / m/s dr.
reddy’s laboratories
ltd.",15.6253242472018
"atorvastatin +
clopidogrel capsule
(avas 20 gold)
m/s micro lab. ltd.",10.596
"ato rvastatin +
clopidogrel capsule
(astin 20 gold)
m/s micro lab. ltd.",10.596
"ros uvastatin +
clopidogrel capsule
m/s synokem
pharmaceuticals
ltd. / m/s eris
lifescienceslimited",13.37
"olm esartan +
amlodipine tablet
(tripinom 40)
m/s accent pharma
/ m/s lupin ltd.",12.29
"ros uvastatin + aspirin
capsule (rozucorn asp
20 forte)
m/s torrent
pharmaceuticals ltd.",8.78
"ros uvastatin + aspirin
+ clopidogrel capsule
(unistar gold 10/75)
m/s gkm new
pharma / m/s
unichem laboratories
ltd.",11.7
"ros uvastatin + aspirin
+ clopidogrel capsule
(zyrova gold 10)
m/s gkm new
pharma m/s cadila
healthcare ltd.",11.7
"ros uvastatin +
aspirin + clopidogrel
capsule
m/s synokem
pharmaceuticals ltd
/ m/s eris
lifesciences ltd.",11.7
"ros uvastatin + aspirin
+ clopidogrel capsule
(unistar gold 20/75)
m/s gkm new
pharma / m/s
unichem laboratories
ltd.",18.0
"ros uvastatin + aspirin
+ clopidogrel capsule
(zyrova gold 20)
m/s gkm new
pharma /m/s cadila
healthcare ltd.",18.0
"ros uvastatin +
aspirin + clopidogrel
capsule
m/s gkm new
pharma /m/s
zuventus healthcare
limited",18.0
"ros uvastatin +
aspirin + clopidogrel
capsule
m/s synokem
pharmaceuticals ltd
/m/s eris
lifesciences ltd.",18.0
"ros uvastatin +
aspirin + clopidogrel
capsule
m/s safetab
lifescience m/s
lupin limited",18.0
"vog libose +
glimeperide +
metformin tablet (glimy
mvi)
m/s acme generics
/ m/s dr. reddy's
laboratories limited",6.786
"vog libose +
glimeperide +
metformin tablet
(glimy mv2)
m/s acme generics
/ m/s dr. reddy's
laboratories limited",8.571
"isos obide dinitrate +
hydralazine hcl tablet
(sorbitrate hf)
m/s windlas biotech
ltd. / m/s abbott
healthcaere pvt. ltd.",5.61
"olm esartan
medoxomil +
amlodipine + tablet
m/s synokem
pharmaceuticals ltd. /
m/s zuventus
healthcare limited",12.87
"am oxicilin potasium
clavulanate tablet
(clavam forte dt)
m/s alkem
healthscience- a unit
of alkem laboratories
/ m/s alkem
laboratories ltd.",16.35
"tel misartan +
chlorthalidone
tablet (tigatel ch40)
m/s sun pharma",7.64
"ciln idipine +
telmisartan tablet
m/ssafteblifescienc
e/
m/slupinlimited",7.11
"ciln idipine +
telmisartan tablet
m/s akums drugs &
pharmaceuticals
ltd. / m/s aristo
pharmaceuticals pvt.
ltd.",7.11
"levetiracetam tablet
m/smascothealthser
ies
pvt.ltd./m/szydus
healthcare limited",23.37
"lev etiracetam tablet
m/s akums drugs &
pharmaceuticals
ltd. / m/s emcure
pharmaceuticals
limited",23.37
"phe nylephrine +
chlorpheniramine
syrup
m/s akums drugs &
pharmaceuticals ltd.
/
m/slifestarpharmap
vt.
ltd.",0.75
"sum atriptan +
naproxen tablet
(naxcom)",30.82
"hu man insulin
injection
m/s mj
biopharma pvt.
ltd. / m/s koye
pharmaceutical
s pvt. ltd.",63.66
"hu man insulin
injection
m/s mj biopharma pvt.
ltd. / m/s
koye
pharmaceutical
s pvt. ltd.",63.66
"do cetaxel injection
(docetaxel ip
120mg/3ml)
m/s venus remedies",10280.34
"am oxycillin +
clavulante
suspension
m/s twenty first
century
pharmaceuticals pvt.
ltd.
/ m/s glenmark
pharmaceuticals ltd.",2.91
"par acetamol +
mafenamic
suspension (pacimol
mf 125)
m/s tirupati
medicare limited /
m/s ipca
laboratories pvt.
ltd.",0.48
"etor icoxib +
paracetamol tablet
m/s ravenbhel
healthcare
pvt. ltd. / m/s
abbott healthcare
pvt. ltd.",5.14
"sofo sbuvir +
velpatasvir tablets
m/s hetero labs ltd. /
m/s torrent
pharmaceuticals ltd.",15625.0
"ato rvastatin +
clopidogrel capsule
m/s synokem
pharmaceuticals ltd.
/ m/s emcure
pharmaceuticals
limited",8.394
"ato rvastatin +
clopidogrel capsule
m/s synokem
pharmaceuticals ltd.
/ m/s emcure
pharmaceuticals
limited",10.596
"ros uvastatin +
aspirin + clopidogrel
capsule
m/s synokem
pharmaceuticals
ltd../ m/s intas
pharmaceuticals
limited",18.0
"ferr ous ascorbate +
folic acid suspension
m/s innova captab
pvt. ltd. / m/s intas
pharmaceuticals
limited",0.647
"mis oprostol tablet
m/s synokem
pharmaceuticals limited
/
m/s bharat serums and
vaccines limited",56.81
"glim epiride +
metformin tablet
m/s windlas biotech
ltd.
/ m/s intas
pharmaceuticals
limited",7.05
"mel phalan +
povidone
injection (melphalan
injection ip 50mg)
m/s natco pharma
ltd",1767.38
"trastuzumab injection
m/s cadila healthcare
limited / m/s emcure
pharmaceuticals ltd.",18125.79
"vita min d3
(cholecalciferol) (d-
rise sure)
m/s zim laboratories
limited / m/s usv
limited",24.76
"ten eligliptin +
metformin tablet
(terostil m)
m/s synokem
pharmaceuticals ltd. /
m/s anthem biopharma
pvt. ltd.",9.62
"glim epride +
metformin tablet
(glimison-m2 forte)
m/s unison
pharmaceuticals pvt.
ltd.",3.88
"glim epride +
metformin tablet
(glimison-m1 forte)
m/s unison
pharmaceuticals pvt.
ltd.",3.53
"met oprolol +
amlodipine tablet
(mprol-am 25/5)
m/s unison
pharmaceuticals
pvt. ltd.",1.96
"telm isartan +
chlorthalidone tablet
(telmiride – ch 6.25)
m/s windlabs biotech
pvt. ltd. / m/s unison
pharmaceuticals pvt. ltd.",2.68
"telm isartan +
chlorthalidone tablet
m/s windlabs biotech
pvt. ltd. / m/s unison
pharmaceuticals pvt. ltd.",3.21
